# Rime user dictionary
#@/db_name	luna_pinyin.userdb.kct
#@/db_type	userdb
#@/rime_version	0.9.7
#@/tick	6507
#@/user_id	39450050-b813-48cb-bd0a-6ded5e51c872
shuai bian 	衰變	c=1 d=1 t=5038
shuai de yi bi 	帥得一比	c=1 d=1 t=4154
shuai qi 	帥氣	c=0 d=0.1 t=5539
shuang 	雙	c=1 d=1 t=696
shuang xiang 	雙向	c=0 d=0.1 t=4972
shuang xiang ren zheng 	雙向認證	c=1 d=1 t=4973
shuang yan 	雙眼	c=1 d=1 t=3113
shui 	水	c=1 d=0.1 t=5177
shui 	誰	c=3 d=1.00329 t=4684
shui jiao 	睡覺	c=0 d=0.1 t=4578
shui kou 	水口	c=1 d=1 t=5173
shui le 	睡了	c=0 d=0.1 t=3024
shui le me 	睡了麼	c=1 d=1 t=3025
shui ping 	水平	c=6 d=0.157293 t=6129
shui ping fang xiang 	水平方向	c=1 d=1 t=6130
shui ping tai mian 	水平檯面	c=1 d=1 t=3607
shui ping zhuo mian shang 	水平桌面上	c=1 d=1 t=6001
shui sha zhi 	水砂紙	c=1 d=1 t=5178
shui shui 	誰誰	c=1 d=1.00004 t=2738
shui shuo 	誰說	c=1 d=1 t=5529
shui yin 	水印	c=1 d=1 t=1962
shui zhi dao 	誰知道	c=2 d=1 t=4384
shun bian 	順便	c=2 d=1.10699 t=3890
shun dai 	順帶	c=1 d=1 t=2283
shun jian 	瞬間	c=1 d=1 t=2815
shuo 	說	c=8 d=1.50409 t=5591
shuo ba 	說吧	c=1 d=1 t=5314
shuo dao 	說道	c=1 d=1 t=4517
shuo dao di 	說到底	c=1 d=1 t=5370
shuo guo 	說過	c=0 d=0.1 t=5630
shuo hao 	說好	c=0 d=0.1 t=719
shuo hao bu da lian 	說好不打臉	c=1 d=1 t=720
shuo le 	說了	c=1 d=1 t=576
shuo ming 	說明	c=3 d=1.00113 t=5357
shuo shi 	碩士	c=1 d=1 t=6197
shuo yi xia 	說一下	c=1 d=1 t=2252
si 	死	c=1 d=1.00112 t=6352
si ceng xiang shi 	似曾相識	c=1 d=1 t=5388
si dai 	絲帶	c=1 d=1 t=5302
si er wu han 	死而無憾	c=0 d=0.1 t=4546
si ji 	死機	c=3 d=2.75422 t=328
si kao 	思考	c=1 d=1 t=1658
si le 	死了	c=3 d=1 t=6239
si ni 	死你	c=0 d=0.1 t=4191
si wang 	死亡	c=0 d=0.1 t=3491
si wang jin shu 	死亡金屬	c=1 d=1 t=3492
si wei 	思維	c=1 d=1 t=19
si wu quan shi 	死無全屍	c=1 d=1 t=3696
si yue 	四月	c=1 d=1 t=3951
song le 	鬆了	c=1 d=1 t=4875
song xiu 	送修	c=1 d=1 t=4901
sou suo 	搜索	c=1 d=1 t=1851
su du 	速度	c=3 d=0.101003 t=6416
su du tai kuai 	速度太快	c=1 d=1 t=2688
su fang 	蘇芳	c=1 d=1 t=4735
su liao 	塑料	c=2 d=1.00001 t=5163
su lv 	速率	c=3 d=0.11198 t=4430
suan shen me 	算什麼	c=1 d=1 t=172
suan shi 	算是	c=1 d=1 t=5418
suan wo 	算我	c=0 d=0.1 t=2016
suan wo yi ge 	算我一個	c=1 d=1 t=2017
sui 	隨	c=1 d=1 t=6406
sui bian 	隨便	c=3 d=1.97531 t=5622
sui ran 	雖然	c=2 d=1.0007 t=4745
sui ran liu cheng 	雖然流程	c=1 d=1 t=3755
sui yi 	隨意	c=1 d=1 t=2282
suo de shui 	所得稅	c=1 d=1 t=5987
suo fang 	縮放	c=1 d=1 t=2210
suo jian ji suo de 	所見即所得	c=1 d=1 t=5519
suo shi 	所示	c=1 d=1 t=3560
suo shui 	縮水	c=1 d=1 t=1508
suo xiao 	縮小	c=3 d=2.98012 t=2209
suo yi 	所以	c=7 d=1.02414 t=6335
suo you 	所有	c=5 d=0.562012 t=6214
suo you hua mian 	所有畫面	c=1 d=1 t=6215
ta 	他	c=9 d=1.00022 t=6464
ta 	它	c=2 d=1.00447 t=5716
ta ba 	他爸	c=1 d=1 t=4715
ta fang 	塔防	c=1 d=1 t=901
ta ma 	他媽	c=0 d=0.199005 t=1581
ta shuo 	他說	c=1 d=1 t=1943
tai 	太	c=3 d=0.104845 t=4150
tai du 	態度	c=0 d=0.1 t=438
tai duo 	太多	c=1 d=0.102588 t=4160
tai duo le 	太多了	c=1 d=1 t=4161
tai gao 	太高	c=1 d=1 t=3762
tai gui 	太貴	c=1 d=1 t=2580
tai huai 	太壞	c=0 d=0.1 t=1124
tai huai le 	太壞了	c=1 d=1 t=1125
tai jiu 	太久	c=1 d=1 t=5403
tai kuai 	太快	c=1 d=1.02794 t=5446
tai kuai le 	太快了	c=1 d=1 t=5192
tai mian 	檯面	c=1 d=1.09704 t=3612
tai mian tian 	太靦腆	c=1 d=1 t=1307
tai ren xing 	太任性	c=1 d=1 t=4151
tai shao 	太少	c=0 d=0.1 t=3428
tai shen le 	太神了	c=1 d=1 t=2369
tai shi 	臺式	c=1 d=1 t=219
tai tai 	太太	c=2 d=1.956 t=774
tai wei 	太尉	c=0 d=0.1 t=6227
tai wei gong 	太尉公	c=1 d=1 t=6228
tai yang 	太陽	c=0 d=0.1 t=2037
tai zao 	太早	c=0 d=0.1 t=3135
tan chu 	彈出	c=2 d=1.92774 t=308
tan hua 	談話	c=1 d=1 t=4685
tan huang 	彈簧	c=6 d=0.104452 t=6402
tan huang zhen zi 	彈簧陣子	c=1 d=1 t=6403
tan kai 	攤開	c=1 d=1 t=3100
tan she 	彈射	c=1 d=1.09851 t=1402
tan she jia 	彈射架	c=1 d=1 t=1400
tan tao 	探討	c=1 d=1 t=1631
tan xing 	彈性	c=0 d=0.1 t=4436
tang 	湯	c=0 d=0.1 t=4862
tang 	糖	c=0 d=0.1 t=2507
tang 	趟	c=0 d=0.1 t=3887
tang bi dang che 	螳臂當車	c=1 d=1 t=6219
tao 	陶	c=1 d=1 t=1177
tao hao 	討好	c=2 d=1.9802 t=3108
tao lun 	討論	c=2 d=1 t=5785
tao you 	套有	c=1 d=1 t=6033
tao zhuang 	套裝	c=1 d=1 t=4178
tao zou 	逃走	c=1 d=1 t=5425
te dian 	特典	c=1 d=1 t=5682
te she 	特攝	c=1 d=1 t=6252
te xiao 	特效	c=1 d=1 t=2781
te xing 	特性	c=1 d=1 t=4216
te yi 	特意	c=1 d=1 t=3887
ti 	提	c=1 d=1 t=1341
ti cai 	題材	c=1 d=1 t=4258
ti chu 	剔除	c=1 d=1 t=5710
ti chu 	提出	c=0 d=0.1 t=752
ti chu fang an 	提出方案	c=1 d=1 t=753
ti gao 	提高	c=1 d=1 t=2624
ti jiao 	提交	c=2 d=1.6005 t=4133
ti ou 	緹歐	c=1 d=1 t=5467
ti sheng 	提升	c=0 d=0.1 t=3409
ti wei 	體位	c=0 d=0.1 t=895
tian 	填	c=0 d=0.1 t=624
tian 	天	c=3 d=1.05979 t=5239
tian 	甜	c=0 d=0.1 t=2464
tian chong 	填充	c=1 d=1 t=780
tian hua ban 	天花板	c=1 d=1 t=1913
tian ji 	天際	c=1 d=1 t=2065
tian jia 	天價	c=1 d=1 t=176
tian jia 	添加	c=1 d=1 t=2485
tian shang 	填上	c=0 d=0.1 t=5373
tian shen me 	填什麼	c=1 d=1 t=625
tian shi 	天使	c=3 d=1.00008 t=4458
tian tian 	天天	c=1 d=1 t=514
tian yuan 	天元	c=0 d=0.1 t=3473
tian yuan tu po 	天元突破	c=1 d=1 t=3474
tiao 	條	c=0 d=0.1 t=2899
tiao 	跳	c=2 d=1.97531 t=5623
tiao jian 	條件	c=1 d=1 t=205
tiao wu 	跳舞	c=1 d=1 t=5628
tiao zhan 	挑戰	c=1 d=1 t=4845
tiao zheng 	調整	c=1 d=1.00051 t=5273
tiao zhuan 	跳轉	c=0 d=0.1 t=3170
tiao zhuan shi jian 	跳轉時間	c=1 d=1 t=3171
tie ba 	貼吧	c=1 d=1 t=4608
tie gu zheng zheng 	鐵骨錚錚	c=1 d=1 t=5344
tie huan 	鐵環	c=0 d=0.1 t=2013
tie jin 	貼近	c=1 d=1 t=1001
ting 	庭	c=1 d=1 t=166
ting dao 	聽到	c=1 d=1 t=3439
ting hao 	挺好	c=2 d=1.04626 t=1191
ting hao de 	挺好的	c=2 d=1 t=5422
ting ke 	聽課	c=1 d=1 t=4581
ting zhi 	停止	c=1 d=1 t=5054
tong 	同	c=2 d=1.05004 t=5758
tong 	痛	c=1 d=1 t=4811
tong ban tong xue 	同班同學	c=1 d=1 t=2351
tong guan 	通關	c=1 d=0.164894 t=4745
tong guan le 	通關了	c=1 d=1 t=4746
tong ren 	同人	c=2 d=1.00064 t=6199
tong shi 	同時	c=1 d=1 t=5896
tong xin 	通信	c=0 d=0.1 t=4804
tong xin gu zhang 	通信故障	c=1 d=1 t=4805
tong yang 	同樣	c=0 d=0.1 t=3386
tong yang de 	同樣地	c=0 d=0.1 t=4478
tong yang de bei ju 	同樣地悲劇	c=1 d=1 t=4479
tong yang qiao miao 	同樣巧妙	c=1 d=1 t=3387
tong yi 	同一	c=1 d=1 t=1871
tong yi 	同意	c=1 d=1 t=422
tong zhi 	通知	c=1 d=1 t=3882
tong zi 	桶子	c=3 d=1.93181 t=1992
tong zu 	同族	c=1 d=1 t=1647
tou 	投	c=1 d=0.1 t=4654
tou 	頭	c=0 d=0.1 t=4655
tou du 	投毒	c=1 d=1 t=5312
tou fa 	頭髮	c=1 d=1 t=3272
tou guang 	透光	c=1 d=1 t=3273
tou lan 	偷懶	c=0 d=0.1 t=1104
tou wen jian 	頭文件	c=1 d=1 t=1124
tou xiang 	頭像	c=1 d=1 t=4293
tou ying 	投影	c=1 d=1 t=1382
tu 	圖	c=2 d=1.00005 t=6124
tu 	土	c=1 d=1 t=4095
tu biao 	圖標	c=1 d=1 t=502
tu cao 	吐槽	c=4 d=1.01553 t=5326
tu cao neng li 	吐槽能力	c=1 d=1 t=1857
tu dou 	土豆	c=3 d=2.76535 t=3992
tu du 	荼毒	c=1 d=1 t=2075
tu fa qi xiang 	突發奇想	c=1 d=1 t=5195
tu hao 	土豪	c=2 d=1 t=4781
tu lang 	土狼	c=1 d=1 t=1029
tu pian 	圖片	c=3 d=1.06755 t=4595
tu pian chi cun 	圖片尺寸	c=1 d=1 t=2205
tu po 	突破	c=0 d=0.1 t=3473
tu ran 	突然	c=6 d=1.0482 t=6242
tu ran you yi tian 	突然有一天	c=1 d=1 t=4219
tu shu guan 	圖書館	c=1 d=1.00002 t=4754
tu teng 	圖騰	c=0 d=0.1 t=2552
tu tu 	圖圖	c=0 d=0.1 t=3772
tu tu quan 	圖圖犬	c=1 d=1 t=3773
tu wen 	圖文	c=1 d=1 t=2535
tu xing 	圖形	c=1 d=1 t=2003
tuan 	團	c=1 d=0.10001 t=4922
tuan gou 	團購	c=1 d=1 t=1421
tui 	推	c=2 d=1.00005 t=2630
tui 	腿	c=0 d=0.1 t=704
tui bao 	退保	c=1 d=1 t=1588
tui guo qu 	推過去	c=2 d=1.98511 t=5857
tui hui qu 	推回去	c=1 d=1 t=4950
tui ke 	退課	c=2 d=1.99501 t=6270
tui li 	推力	c=1 d=1 t=5871
tui yan 	推研	c=3 d=2.75884 t=2625
tui zhe 	推着	c=1 d=1 t=5846
tun xia 	吞下	c=1 d=1 t=2240
tuo jin qu 	拖進去	c=1 d=1 t=4060
tuo kou xiu 	脫口秀	c=0 d=0.1 t=2974
tuo le 	脫了	c=0 d=0.1 t=723
tuo li 	脫離	c=1 d=1 t=4441
tuo xie 	拖鞋	c=0 d=0.1 t=3888
tuo xie men 	拖鞋門	c=1 d=1 t=3889
tuo yan 	拖延	c=1 d=1.09704 t=145
tuo yan zheng 	拖延症	c=2 d=1.95123 t=150
tuo yi 	脫衣	c=1 d=1 t=5654
wa 	哇	c=0 d=0.177492 t=408
wa a a a a a 	哇啊啊啊啊啊	c=1 d=1 t=409
wa an 	凹岸	c=2 d=2.03322 t=404
wa dang wen 	瓦當文	c=0 d=0.351539 t=403
wa dang wen dui wo shuo wa de dao wu wu wu wu wu wu dan wei wu wu wu wu wu wu wu wu wu wu wu wu wa wa a a a a a a a a a a a a a wa de dao di di da da a a a a da da de ding ding ding ding ding ding ding ding di di da da wo da da de wa dang wen dang dang wang wu wu wu wu wu wu wa wa ding ding ding ding ding ding ding ding a a a a a 	瓦當文對我說挖地道嗚嗚嗚嗚嗚嗚單位嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚娃娃啊啊啊啊啊啊啊啊啊啊啊啊啊挖地道滴滴答答啊啊啊啊大大的頂頂頂頂頂頂頂頂滴滴答答我大大的瓦當文噹噹網嗚嗚嗚嗚嗚嗚娃娃頂頂頂頂頂頂頂頂啊啊啊啊啊	c=1 d=1 t=404
wa dang wen wu wu wu wu wu wu di deng dong wu wu wu wu wu wu wu wu wu wu wu wu wu wu wu wu wu wu wu wen wen dang dang ding ding ding ding ding ding ding ding dan da du dou ding ding ding ding ding ding ding ding 	瓦當文嗚嗚嗚嗚嗚嗚低等動物嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚穩穩當當頂頂頂頂頂頂頂頂單打獨鬥頂頂頂頂頂頂頂頂	c=1 d=1 t=347
wa de dao 	挖地道	c=0 d=0.640984 t=403
wa de dao ding ding ding ding 	挖地道頂頂頂頂	c=1 d=1 t=371
wa wa 	娃娃	c=0 d=0.102245 t=1568
wa wa da 	娃娃大	c=1 d=0.102454 t=1568
wai jiao 	外交	c=1 d=1 t=2978
wai li 	外力	c=0 d=0.1 t=1887
wai mai 	外賣	c=1 d=1 t=3884
wai mian 	外面	c=1 d=1 t=4138
wai ren 	外人	c=1 d=1 t=2892
wan 	玩	c=5 d=0.235454 t=4191
wan bao 	晚報	c=0 d=0.1 t=4483
wan cheng 	彎成	c=2 d=1.86071 t=6055
wan dan 	玩蛋	c=1 d=1 t=4078
wan de 	玩的	c=0 d=0.1 t=2324
wan de le 	玩的了	c=1 d=1 t=2325
wan guo 	玩過	c=1 d=1 t=2515
wan hua 	萬華	c=0 d=0.1 t=897
wan hua jing 	萬華鏡	c=1 d=1 t=898
wan jia 	玩家	c=2 d=1.96079 t=3661
wan ju 	玩具	c=1 d=1 t=2435
wan ling yao 	萬靈藥	c=1 d=1 t=6184
wan qu 	彎曲	c=0 d=0.1 t=2360
wan quan 	完全	c=2 d=1.0003 t=6057
wan quan ke yi 	完全可以	c=1 d=1 t=2294
wan quan zhao bu dao 	完全找不到	c=1 d=1 t=570
wan si ni 	玩死你	c=1 d=1 t=4192
wan tuo le ba 	玩脫了吧	c=1 d=1 t=724
wan wei 	玩味	c=1 d=1 t=1626
wan yi 	玩意	c=2 d=1 t=5615
wan yi 	萬一	c=1 d=1 t=1352
wan zheng xing 	完整性	c=3 d=2.97025 t=3394
wan zhi pai 	萬智牌	c=1 d=1 t=1786
wang 	王	c=3 d=1.01332 t=4027
wang dao 	望到	c=0 d=0.1 t=1684
wang dao 	王道	c=1 d=1 t=2004
wang fan 	往返	c=2 d=1.49378 t=3318
wang fan yan shi 	往返延時	c=1 d=1 t=3319
wang guan 	王冠	c=1 d=0.1 t=3748
wang luo 	網絡	c=2 d=1.28083 t=2048
wang ren 	往人	c=1 d=1 t=1775
wang xian 	網線	c=2 d=1.00044 t=4874
wang zhan 	網站	c=1 d=1 t=3301
wang zhi 	網址	c=1 d=1 t=5358
wang zi 	王子	c=1 d=0.1 t=4958
wei 	位	c=1 d=1 t=5640
wei 	尾	c=1 d=1 t=2529
wei 	微	c=1 d=1 t=3507
wei 	未	c=2 d=1 t=3879
wei 	爲	c=38 d=6.05582 t=6418
wei 	餵	c=5 d=0.451563 t=2014
wei bo 	微博	c=3 d=2.9218 t=1592
wei da 	偉大	c=0 d=0.1 t=367
wei fen 	微分	c=1 d=1 t=3178
wei he 	爲何	c=2 d=1.98021 t=4702
wei he 	違和	c=1 d=0.130807 t=5515
wei he gan 	違和感	c=1 d=1 t=5516
wei he yao 	爲何要	c=1 d=1 t=2926
wei hui fu 	未回覆	c=1 d=1 t=603
wei lai 	未來	c=0 d=0.1 t=2946
wei le 	爲了	c=6 d=1.05135 t=5783
wei li shi tu 	唯利是圖	c=1 d=1 t=5349
wei ruan 	微軟	c=1 d=1 t=414
wei shen me 	爲什麼	c=8 d=1.1549 t=6296
wei shen me jiu shi 	爲什麼就是	c=1 d=1 t=1487
wei sheng su 	維生素	c=0 d=0.1 t=361
wei wu er 	維吾爾	c=0 d=0.1 t=1568
wei xiao 	微小	c=0 d=0.1 t=3647
wei xiao shen chang 	微小伸長	c=1 d=1 t=3648
wei xin 	微信	c=1 d=1 t=2376
wei yi 	位移	c=1 d=1 t=5953
wei yu 	位於	c=2 d=1 t=6109
wei yuan zhang 	委員長	c=1 d=1 t=2344
wei zhi 	位置	c=2 d=1 t=3589
wei zhi 	未知	c=1 d=1.00006 t=4021
wei zhi tu teng 	未知圖騰	c=1 d=1 t=2553
wen 	問	c=1 d=1.00047 t=1342
wen ben 	文本	c=0 d=0.1 t=2860
wen dang 	文檔	c=1 d=1.00025 t=2757
wen dang guan li 	文檔管理	c=1 d=1 t=1561
wen ding 	穩定	c=0 d=0.1 t=973
wen ding xuan zhuan 	穩定旋轉	c=1 d=1 t=974
wen ke 	文科	c=0 d=0.1 t=4249
wen ke sheng 	文科生	c=2 d=1.98511 t=4253
wen ming 	文明	c=3 d=1.94176 t=2989
wen ti 	問題	c=9 d=1.56281 t=5901
wen wen 	問問	c=1 d=1 t=352
wen wen dang dang 	穩穩當當	c=0 d=0.716996 t=401
wen yi 	瘟疫	c=1 d=1.07045 t=4599
wen yi gong si 	瘟疫公司	c=1 d=1 t=4600
wen zhang 	文章	c=1 d=1 t=2420
wen zhong 	文中	c=1 d=1 t=118
wen zi 	文字	c=0 d=0.1 t=3703
weng hui yu 	翁惠玉	c=1 d=1 t=2046
wo 	我	c=29 d=2.72179 t=6503
wo a 	我啊	c=2 d=1.15412 t=1699
wo ca 	我擦	c=1 d=1 t=2770
wo cai 	我才	c=0 d=0.1 t=4374
wo cai bu chuan 	我才不穿	c=1 d=1 t=4375
wo cai wen 	我才問	c=1 d=1 t=273
wo cao 	臥操	c=7 d=1.79018 t=2983
wo da da de di di da da a a a a da dao 	我大大的滴滴答答啊啊啊啊達到	c=1 d=1 t=365
wo dang shi 	我當時	c=1 d=1 t=4914
wo dao shi 	我倒是	c=1 d=0.1 t=5405
wo dao shi xiang zhi dao 	我倒是想知道	c=1 d=1 t=5406
wo de 	我的	c=4 d=0.121081 t=4770
wo de dian nao 	我的電腦	c=1 d=1 t=1358
wo de guan dian 	我的觀點	c=1 d=1 t=2253
wo de mei mei 	我的妹妹	c=1 d=1 t=4310
wo de mei mei na you zhe me ke ai 	我的妹妹哪有這麼可愛	c=1 d=1 t=4212
wo de qing chun lian ai wu yu 	我的青春戀愛物語	c=1 d=1 t=4771
wo de ren 	我的人	c=1 d=1 t=6232
wo dong le 	我懂了	c=1 d=1 t=1743
wo dou 	我都	c=0 d=0.1 t=257
wo dou gei 	我都給	c=1 d=1 t=258
wo dou zai xiang 	我都在想	c=1 d=1 t=6504
wo fa xian 	我發現	c=3 d=1.65018 t=655
wo gan jue 	我感覺	c=2 d=1.02872 t=2743
wo geng 	我更	c=0 d=0.1 t=2538
wo geng xiang zhi dao 	我更想知道	c=1 d=1 t=2539
wo hai 	我還	c=0 d=0.1 t=634
wo hai jue de 	我還覺得	c=1 d=1 t=635
wo hai shi 	我還是	c=0 d=0.1 t=537
wo hai shi xi huan kan 	我還是喜歡看	c=1 d=1 t=538
wo hui lai 	我回來	c=0 d=0.1 t=3248
wo hui lai le 	我回來了	c=1 d=1 t=3249
wo ji de 	我記得	c=5 d=1 t=6482
wo jiao 	我交	c=1 d=1 t=2256
wo jiu 	我就	c=3 d=1.01412 t=5583
wo jiu bu 	我就不	c=0 d=0.1 t=5675
wo jiu bu qu 	我就不去	c=1 d=1 t=5676
wo jiu xiang qi 	我就想起	c=1 d=1 t=177
wo jue de 	我覺得	c=6 d=1.60555 t=5740
wo jue de ba 	我覺得吧	c=1 d=1 t=5260
wo jue de mu qian 	我覺得目前	c=1 d=1 t=3748
wo kan 	我看	c=0 d=0.1 t=4317
wo kan jian bu shao 	我看肩部燒	c=1 d=1 t=4318
wo kan le 	我看了	c=1 d=1 t=1190
wo lin bi ye 	我臨畢業	c=1 d=1 t=645
wo men 	我們	c=6 d=0.101253 t=5719
wo men de 	我們的	c=0 d=0.1 t=2037
wo men de tai yang 	我們的太陽	c=1 d=1 t=2038
wo men ke yi 	我們可以	c=1 d=1 t=5720
wo men lai 	我們來	c=1 d=1 t=4844
wo men zhe 	我們這	c=1 d=1 t=513
wo mu ce 	我目測	c=1 d=1 t=3982
wo neng 	我能	c=1 d=0.1 t=6215
wo niu 	蝸牛	c=1 d=1 t=411
wo qu nian 	我去年	c=1 d=1 t=1712
wo ren wei 	我認爲	c=1 d=1 t=3407
wo shen me dong xi 	我什麼東西	c=1 d=1 t=4720
wo shi 	我是	c=3 d=1.14734 t=4589
wo shi bu shi 	我是不是	c=1 d=1 t=5393
wo shi zai shi 	我實在是	c=1 d=1 t=2942
wo shuo 	我說	c=0 d=0.1 t=4911
wo shuo de ba 	我說的吧	c=1 d=1 t=4912
wo si er wu han 	我死而無憾	c=1 d=1 t=4547
wo xi huan 	我喜歡	c=2 d=1 t=4115
wo xia guo 	我下過	c=1 d=1 t=2797
wo xian 	我先	c=0 d=0.1 t=5202
wo xian lai 	我先來	c=1 d=1 t=5203
wo xiang 	我想	c=0 d=0.181465 t=1489
wo xiang qi le 	我想起了	c=1 d=1 t=1490
wo xiang zhao 	我想找	c=1 d=1 t=240
wo xiang zhui 	我想追	c=1 d=1 t=1449
wo yao 	我要	c=1 d=1 t=3691
wo yao qu 	我要去	c=1 d=1 t=1095
wo ye yao 	我也要	c=1 d=1 t=6457
wo yi 	我一	c=0 d=0.1 t=3446
wo yi jing 	我已經	c=1 d=1 t=5610
wo yi zhi 	我一直	c=1 d=0.100073 t=5351
wo yi zhi xiang 	我一直想	c=1 d=1 t=5352
wo you 	我又	c=0 d=0.1 t=4491
wo you xiang 	我又想	c=1 d=1 t=4492
wo zai 	我在	c=2 d=0.829789 t=5391
wo zai xiang 	我在想	c=2 d=1.21981 t=5695
wo zen me 	我怎麼	c=1 d=0.105169 t=1516
wo zen me jue de 	我怎麼覺得	c=1 d=1 t=1517
wo zhe 	我這	c=1 d=1 t=509
wo zhe bian 	我這邊	c=1 d=1 t=3737
wo zhe zhong 	我這種	c=3 d=1.41898 t=4705
wo zhi shi 	我只是	c=1 d=1 t=585
wo zhi zhi dao 	我只知道	c=1 d=1 t=5248
wo zuo le 	我做了	c=1 d=1 t=1205
wu 	五	c=1 d=1.00031 t=2328
wu 	屋	c=1 d=1 t=4753
wu 	無	c=2 d=1 t=6078
wu 	物	c=1 d=1 t=5884
wu 	舞	c=1 d=1 t=5620
wu fa 	無法	c=0 d=0.1 t=4138
wu fa xia zai 	無法下載	c=1 d=1 t=4139
wu guan 	五官	c=1 d=1 t=4149
wu guo 	誤國	c=1 d=1 t=4262
wu kuai 	物塊	c=1 d=1 t=4429
wu li 	物理	c=2 d=0.358313 t=6375
wu li xi 	物理系	c=1 d=1 t=1223
wu liao 	無聊	c=0 d=0.1 t=648
wu lun 	無論	c=0 d=0.1 t=5186
wu lun shi 	無論是	c=1 d=1 t=5187
wu nao shuang 	無鬧爽	c=1 d=1 t=539
wu qi 	武器	c=0 d=0.1 t=4073
wu qiong 	無窮	c=0 d=0.1 t=2561
wu qiong da 	無窮大	c=1 d=1 t=5873
wu teng 	武藤	c=0 d=0.1 t=4679
wu teng you xi 	武藤遊戲	c=1 d=1 t=4680
wu ti 	物體	c=4 d=0.149588 t=6411
wu wang 	無望	c=1 d=1 t=2597
wu wei shu 	五位數	c=1 d=1 t=5985
wu wu wu 	嗚嗚嗚	c=0 d=2.91917 t=1568
wu wu wu a a a a a wu wu wu wu wu wu wu wu wu wen wen dang dang de wu wu wu da wa a a a a a a a a a a da wu wei wu wu wu wu wu wu wu wu wu wa wa wu wu wu wu wu wu wu wu wu da wu wei dan wei ding ding ding ding ding ding ding ding ding ding ding ding ding ding ding ding da da de di deng dong wu wu wu wu wu wu wu wu wu wu wu wu wu wu wu wu wu wu wu wu wu wu wu wu wu ding ding ding ding da a a a a a a a a a a a a a a a a da da de 	嗚嗚嗚啊啊啊啊啊嗚嗚嗚嗚嗚嗚嗚嗚嗚穩穩當當的嗚嗚嗚大窪啊啊啊啊啊啊啊啊啊啊大無畏嗚嗚嗚嗚嗚嗚嗚嗚嗚娃娃嗚嗚嗚嗚嗚嗚嗚嗚嗚大無畏單位頂頂頂頂頂頂頂頂頂頂頂頂頂頂頂頂大大的低等動物嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚頂頂頂頂大啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊大大的	c=1 d=1 t=402
wu xiao 	五小	c=0 d=0.1 t=2127
wu xiao 	無效	c=0 d=0.1 t=5690
wu xiao hua 	無效化	c=1 d=1 t=5691
wu xiao qiang 	五小強	c=1 d=1 t=2128
wu yu 	無語	c=1 d=1 t=3953
wu yu 	物語	c=1 d=0.116907 t=4770
wu zei 	烏賊	c=2 d=1.00235 t=3693
wu zhong 	物種	c=1 d=0.136516 t=3664
wu zi 	屋子	c=0 d=0.1 t=1865
xi 	息	c=1 d=1 t=6292
xi 	稀	c=1 d=1 t=929
xi 	系	c=3 d=0.1 t=6249
xi bang 	細棒	c=1 d=1 t=6005
xi de 	習得	c=1 d=1 t=4578
xi gan 	細杆	c=2 d=1 t=5119
xi huan 	喜歡	c=2 d=1.02874 t=1423
xi jie 	細節	c=1 d=1 t=435
xi lie 	系列	c=2 d=1.00001 t=4757
xi sheng 	細繩	c=3 d=1 t=6100
xi shou 	吸收	c=0 d=0.1 t=3526
xi shou de 	吸收的	c=1 d=1 t=3527
xi shu 	係數	c=1 d=1 t=3615
xi tong 	系統	c=1 d=1.00005 t=6404
xi wei 	西尾	c=1 d=1 t=3869
xi xing 	習性	c=1 d=1 t=840
xi zhan 	西站	c=1 d=1 t=3068
xia 	下	c=1 d=0.168907 t=4581
xia guo 	下過	c=0 d=0.1 t=2796
xia jiang 	蝦醬	c=2 d=1.99501 t=6245
xia ke qian 	下課前	c=1 d=1 t=4582
xia luo 	下落	c=0 d=0.1 t=6103
xia luo guo cheng zhong 	下落過程中	c=1 d=1 t=6104
xia wu 	下午	c=0 d=0.1 t=923
xia xian 	下線	c=0 d=0.1 t=5516
xia zai 	下載	c=3 d=1 t=6444
xian 	仙	c=0 d=0.1 t=1171
xian 	先	c=2 d=1.00013 t=4893
xian 	線	c=7 d=0.100345 t=6107
xian ba 	先把	c=1 d=1 t=2441
xian cai 	線材	c=1 d=1 t=3316
xian chang 	現場	c=2 d=1.00118 t=2702
xian dan 	霰彈	c=0 d=0.1 t=4074
xian dan qiang 	霰彈槍	c=1 d=1 t=4075
xian feng 	先鋒	c=1 d=1 t=1556
xian hou 	先後	c=1 d=1 t=1879
xian lu 	線路	c=1 d=1 t=3157
xian qian 	先前	c=1 d=1 t=6459
xian shi 	顯示	c=1 d=1 t=1501
xian wu 	仙五	c=1 d=1 t=1174
xian wu qian zhuan 	仙五前傳	c=1 d=1 t=1172
xian yong 	先用	c=1 d=1 t=279
xian you 	現有	c=2 d=1.00027 t=6043
xian zai 	現在	c=9 d=1.14504 t=6446
xian zhi 	限制	c=2 d=0.1 t=5973
xian zhuo 	掀桌	c=2 d=1.94649 t=3957
xiang 	像	c=3 d=2.2268 t=2333
xiang 	向	c=3 d=1.00001 t=5759
